Employee_ID,Employee_Name,Department,Designation,Employment_Status,Bank_Account_Number,Month,Present_Days,Overtime_Hours,Basic_Salary,HRA,Gross_Salary,Deductions,Net_Salary,Paid_Amount
E2047,Employee_1048,HR,Manager,Active,75892811741,2024-04,12,45,25073,10029,35102,2365,32737,32737
E2048,Employee_1049,IT,Officer,Active,26486699623,2024-11,17,0,19483,7793,27276,1557,25719,25719
E2049,Employee_1050,Finance,Executive,Active,77897293470,2024-03,14,48,20901,8360,29261,2455,26806,26806
E2050,Employee_1051,Operations,Executive,Active,97264736105,2024-01,3,10,21129,8451,29580,1081,28499,28499
E2051,Employee_1052,Operations,Analyst,Active,58885888601,2024-06,16,50,33138,13255,46393,2718,43675,43675
E2052,Employee_1053,Finance,Officer,Inactive,28476130559,2024-02,4,34,33848,13539,47387,1889,45498,45498
E2053,Employee_1054,Operations,Analyst,Inactive,74585128288,2024-08,21,42,25415,10166,35581,1283,34298,34298
E2054,Employee_1055,Sales,Analyst,Active,58975646532,2024-10,15,28,19482,7792,27274,3630,23644,23644
E2055,Employee_1056,Sales,Officer,Active,31375904225,2024-05,8,36,24686,9874,34560,680,33880,33880
E2056,Employee_1057,Sales,Officer,Active,66637439201,2024-07,9,16,22400,8960,31360,518,30842,30842
E2057,Employee_1058,HR,Officer,Active,63452044902,2024-10,23,57,21806,8722,30528,1749,28779,28779
E2058,Employee_1059,Finance,Manager,Active,50751154540,2024-12,17,53,25516,10206,35722,3666,32056,32056
E2059,Employee_1060,HR,Officer,Active,77916587577,2024-02,16,38,22396,8958,31354,3428,27926,27926
E2060,Employee_1061,Operations,Executive,Inactive,66260762698,2024-08,17,41,22338,8935,31273,3868,27405,27405
E2061,Employee_1062,HR,Analyst,Active,50495718821,2024-02,6,27,24950,9980,34930,2116,32814,32814
E2062,Employee_1063,Operations,Manager,Active,25584298164,2024-04,3,28,27500,11000,38500,2722,35778,35778
E2063,Employee_1064,Operations,Officer,Active,10924086342,2024-01,25,42,26545,10618,37163,1745,35418,35418
E2064,Employee_1065,IT,Manager,Active,44031881316,2024-05,4,2,20241,8096,28337,2138,26199,26199
E2065,Employee_1066,Sales,Officer,Inactive,48794081962,2024-09,22,51,38778,15511,54289,553,53736,53736
E2066,Employee_1067,Operations,Manager,Active,32807595406,2024-01,15,9,37821,15128,52949,3242,49707,49707
E2067,Employee_1068,IT,Analyst,Active,28894102748,2024-09,2,58,19695,7878,27573,3410,24163,24163
E2068,Employee_1069,Sales,Analyst,Active,88349897909,2024-11,25,41,26530,10612,37142,1926,35216,35216
E2069,Employee_1070,Operations,Executive,Active,88183385609,2024-08,17,13,29312,11724,41036,3889,37147,37147
E2070,Employee_1071,Operations,Executive,Active,61344417781,2024-06,22,11,33972,13588,47560,2896,44664,44664
E2071,Employee_1072,HR,Officer,Active,26829922142,2024-07,20,46,29318,11727,41045,942,40103,40103
E2072,Employee_1073,HR,Analyst,Active,83216275279,2024-03,13,41,33166,13266,46432,3380,43052,43052
E2073,Employee_1074,Sales,Manager,Active,41519961891,2024-01,14,29,37331,14932,52263,1079,51184,51184
E2074,Employee_1075,Operations,Manager,Active,58271199841,2024-05,16,31,37978,15191,53169,781,52388,52388
E2075,Employee_1076,Finance,Manager,Active,25585890404,2024-12,0,31,34904,13961,48865,2907,45958,45958
E2076,Employee_1077,HR,Executive,Active,21340348936,2024-12,24,41,26324,10529,36853,3462,33391,33391
E2077,Employee_1078,Sales,Manager,Active,86196453290,2024-02,20,31,18218,7287,25505,1322,24183,24183
E2078,Employee_1079,Operations,Executive,Active,20920269309,2024-05,16,25,35141,14056,49197,3439,45758,45758
E2079,Employee_1080,Operations,Executive,Active,46906895309,2024-08,22,50,19016,7606,26622,3500,23122,23122
E2080,Employee_1081,Finance,Officer,Active,24986116956,2024-11,24,0,17837,7134,24971,2169,22802,22802
E2081,Employee_1082,Sales,Manager,Active,44932448510,2024-09,10,55,37384,14953,52337,1140,51197,51197
E2082,Employee_1083,Operations,Manager,Active,62581327281,2024-02,16,57,31312,12524,43836,1531,42305,42305
E2083,Employee_1084,HR,Analyst,Active,71382355995,2024-12,25,41,22034,8813,30847,2516,28331,28331
E2084,Employee_1085,Finance,Officer,Active,52624585039,2024-03,13,1,22309,8923,31232,1062,30170,30170
E2085,Employee_1086,Sales,Analyst,Active,58234143347,2024-03,19,16,29379,11751,41130,3038,38092,38092
E2086,Employee_1087,Finance,Officer,Active,28422162273,2024-01,18,29,19239,7695,26934,840,26094,26094
E2087,Employee_1088,HR,Manager,Active,50241069568,2024-08,20,55,27128,10851,37979,971,37008,37008
E2088,Employee_1089,Sales,Executive,Active,38620557151,2024-06,6,38,35812,14324,50136,2210,47926,47926
E2089,Employee_1090,Finance,Executive,Inactive,78521672954,2024-12,23,6,30856,12342,43198,2796,40402,40402
E2090,Employee_1091,IT,Executive,Active,21069058733,2024-08,12,51,24611,9844,34455,734,33721,33721
E2091,Employee_1092,HR,Executive,Active,51549676277,2024-11,17,26,19150,7660,26810,1606,25204,25204
E2092,Employee_1093,HR,Executive,Active,35841359961,2024-09,22,8,26109,10443,36552,1616,34936,34936
E2093,Employee_1094,HR,Analyst,Active,80175233469,2024-05,13,21,16446,6578,23024,2408,20616,20616
E2094,Employee_1095,IT,Officer,Active,34892171158,2024-12,0,33,26936,10774,37710,1917,35793,35793
E2095,Employee_1096,IT,Manager,Active,79932005434,2024-03,6,45,26036,10414,36450,1323,35127,35127
E2096,Employee_1097,Operations,Analyst,Inactive,46873569091,2024-05,7,48,21468,8587,30055,1791,28264,28264
E2097,Employee_1098,Finance,Officer,Inactive,36871089366,2024-05,17,0,29021,11608,40629,3988,36641,36641
E2098,Employee_1099,Operations,Executive,Active,18306372144,2024-05,8,8,37174,14869,52043,1131,50912,50912
E2099,Employee_1100,Finance,Officer,Active,41399283247,2024-03,0,19,19175,7670,26845,1028,25817,25817
E2100,Employee_1101,IT,Officer,Active,89519127338,2024-11,21,52,30390,12156,42546,3824,38722,38722
E2101,Employee_1102,IT,Executive,Inactive,17975047094,2024-10,16,18,20080,8032,28112,2480,25632,25632
E2102,Employee_1103,Operations,Executive,Inactive,76727279288,2024-04,18,35,30471,12188,42659,2669,39990,39990
E2103,Employee_1104,Sales,Executive,Active,73210591692,2024-09,5,59,29893,11957,41850,3439,38411,38411
E2104,Employee_1105,Operations,Manager,Active,72034632218,2024-10,2,39,32248,12899,45147,2557,42590,42590
E2105,Employee_1106,Finance,Executive,Active,26917347791,2024-09,23,44,38244,15297,53541,1839,51702,51702
E2106,Employee_1107,Operations,Manager,Active,59286740893,2024-02,4,3,31009,12403,43412,3385,40027,40027
E2107,Employee_1108,HR,Executive,Active,26135881410,2024-08,1,8,21217,8486,29703,1796,27907,27907
E2108,Employee_1109,Finance,Manager,Active,79196866123,2024-08,19,40,20672,8268,28940,1829,27111,27111
E2109,Employee_1110,Finance,Officer,Active,96166514771,2024-07,24,21,16502,6600,23102,1733,21369,21369
E2110,Employee_1111,Sales,Analyst,Active,73663024278,2024-08,3,17,36068,14427,50495,2481,48014,48014
E2111,Employee_1112,IT,Officer,Active,28905144212,2024-03,9,11,16410,6564,22974,2253,20721,20721
E2112,Employee_1113,Finance,Officer,Inactive,72288837776,2024-06,9,41,18770,7508,26278,3300,22978,22978
E2113,Employee_1114,IT,Executive,Active,86619868196,2024-01,23,42,25097,10038,35135,3433,31702,31702
E2114,Employee_1115,Operations,Manager,Active,64334914962,2024-07,20,38,36043,14417,50460,3011,47449,47449
E2115,Employee_1116,HR,Analyst,Active,83768949965,2024-01,10,8,19001,7600,26601,3259,23342,23342
E2116,Employee_1117,Sales,Executive,Active,25957439955,2024-09,15,5,34867,13946,48813,3275,45538,45538
E2117,Employee_1118,IT,Executive,Active,95784502290,2024-01,25,18,35946,14378,50324,3264,47060,47060
E2118,Employee_1119,Finance,Executive,Active,62404641067,2024-01,16,47,15598,6239,21837,2448,19389,19389
E2119,Employee_1120,IT,Officer,Active,35810792184,2024-07,15,46,25976,10390,36366,3987,32379,32379
E2120,Employee_1121,Finance,Manager,Active,57568057460,2024-02,6,6,34425,13770,48195,3787,44408,44408
E2121,Employee_1122,IT,Manager,Active,24499175930,2024-05,15,15,39544,15817,55361,2627,52734,52734
E2122,Employee_1123,Finance,Analyst,Active,17819179713,2024-08,2,4,21391,8556,29947,3027,26920,26920
E2123,Employee_1124,Operations,Manager,Active,27210544182,2024-08,25,15,38671,15468,54139,1401,52738,52738
E2124,Employee_1125,Finance,Manager,Active,50616348639,2024-03,15,0,31450,12580,44030,1390,42640,42640
E2125,Employee_1126,Finance,Executive,Active,50068740392,2024-07,7,50,29908,11963,41871,2070,39801,39801
E2126,Employee_1127,HR,Executive,Active,61765014758,2024-03,11,36,39507,15802,55309,2324,52985,52985
E2127,Employee_1128,Finance,Officer,Active,29113619321,2024-06,2,38,26590,10636,37226,2565,34661,34661
E2128,Employee_1129,HR,Executive,Active,49748843017,2024-06,16,18,31279,12511,43790,1688,42102,42102
E2129,Employee_1130,Sales,Executive,Active,32986170330,2024-03,20,53,17750,7100,24850,2048,22802,22802
E2130,Employee_1131,HR,Executive,Active,89549455764,2024-07,17,36,24916,9966,34882,701,34181,34181
E2131,Employee_1132,Operations,Executive,Active,40600127680,2024-03,10,16,21806,8722,30528,1240,29288,29288
E2132,Employee_1133,HR,Officer,Active,38501019725,2024-08,3,25,21429,8571,30000,1869,28131,28131
E2133,Employee_1134,Sales,Executive,Active,99188725789,2024-10,15,21,23123,9249,32372,1889,30483,30483
E2134,Employee_1135,Operations,Analyst,Inactive,96239563824,2024-04,16,7,33015,13206,46221,2500,43721,43721
E2135,Employee_1136,IT,Analyst,Active,44561852560,2024-01,8,32,21452,8580,30032,1971,28061,28061
E2136,Employee_1137,IT,Analyst,Active,27263397945,2024-04,5,1,32158,12863,45021,2036,42985,42985
E2137,Employee_1138,HR,Analyst,Active,33437892778,2024-07,23,29,30456,12182,42638,818,41820,41820
E2138,Employee_1139,HR,Executive,Active,25298395441,2024-11,19,46,37491,14996,52487,2764,49723,49723
E2139,Employee_1140,Sales,Analyst,Active,10480755340,2024-04,24,19,39188,15675,54863,1557,53306,53306
E2140,Employee_1141,Sales,Executive,Active,68452382711,2024-06,1,59,19019,7607,26626,2394,24232,24232
E2141,Employee_1142,Finance,Officer,Inactive,12441396669,2024-09,8,17,27419,10967,38386,2813,35573,35573
E2142,Employee_1143,Sales,Analyst,Active,82957267747,2024-01,20,42,15929,6371,22300,1223,21077,21077
E2143,Employee_1144,Finance,Manager,Active,50843663454,2024-05,5,56,34396,13758,48154,3322,44832,44832
E2144,Employee_1145,Operations,Analyst,Active,35378383672,2024-11,2,9,36408,14563,50971,3651,47320,47320
E2145,Employee_1146,HR,Analyst,Active,13372364870,2024-07,19,23,21264,8505,29769,2200,27569,27569
E2146,Employee_1147,Operations,Executive,Active,99959686235,2024-01,5,55,22973,9189,32162,912,31250,31250
E2147,Employee_1148,Sales,Analyst,Active,93955034597,2024-04,6,3,24697,9878,34575,1775,32800,32800
E2148,Employee_1149,Operations,Manager,Active,84407425966,2024-06,0,36,36113,14445,50558,3583,46975,46975
E2149,Employee_1150,Operations,Executive,Active,35564263480,2024-02,22,3,39345,15738,55083,900,54183,54183
E2150,Employee_1151,Operations,Executive,Active,12523838700,2024-10,0,12,26136,10454,36590,2339,34251,34251
E2151,Employee_1152,Sales,Officer,Active,22114349481,2024-05,4,24,34203,13681,47884,1223,46661,46661
E2152,Employee_1153,Operations,Officer,Active,97584120034,2024-11,5,12,38039,15215,53254,2829,50425,50425
E2153,Employee_1154,Finance,Analyst,Active,46281958951,2024-10,12,17,16184,6473,22657,1635,21022,21022
E2154,Employee_1155,Sales,Officer,Active,21725268120,2024-01,1,58,39864,15945,55809,3270,52539,52539
E2155,Employee_1156,Operations,Officer,Active,31749288940,2024-06,14,23,37727,15090,52817,3949,48868,48868
E2156,Employee_1157,Sales,Officer,Active,92099858091,2024-06,14,1,31911,12764,44675,1250,43425,43425
E2157,Employee_1158,IT,Executive,Active,65274860385,2024-04,12,47,15916,6366,22282,767,21515,21515
E2158,Employee_1159,Finance,Executive,Active,97927542967,2024-08,25,32,18574,7429,26003,2845,23158,23158
E2159,Employee_1160,Operations,Executive,Active,88420566388,2024-04,24,57,18319,7327,25646,1840,23806,23806
E2160,Employee_1161,IT,Officer,Inactive,63030786544,2024-08,13,18,32790,13116,45906,1069,44837,44837
E2161,Employee_1162,IT,Executive,Active,81404759548,2024-08,25,8,32625,13050,45675,3056,42619,42619
E2162,Employee_1163,Sales,Officer,Active,18322099474,2024-05,21,27,20206,8082,28288,2473,25815,25815
E2163,Employee_1164,IT,Executive,Active,90228721143,2024-04,6,34,38633,15453,54086,1045,53041,53041
E2164,Employee_1165,Finance,Executive,Inactive,38218715253,2024-12,13,56,34517,13806,48323,3322,45001,45001
E2165,Employee_1166,Finance,Manager,Active,52702160186,2024-02,25,38,32182,12872,45054,864,44190,44190
E2166,Employee_1167,HR,Analyst,Active,94989675848,2024-11,23,9,32907,13162,46069,1046,45023,45023
E2167,Employee_1168,Finance,Officer,Active,78822733082,2024-03,9,0,38593,15437,54030,770,53260,53260
E2168,Employee_1169,IT,Manager,Active,72423654657,2024-03,16,41,19928,7971,27899,1238,26661,26661
E2169,Employee_1170,Finance,Executive,Active,26100537362,2024-04,13,20,31105,12442,43547,3084,40463,40463
E2170,Employee_1171,Sales,Officer,Inactive,79634915140,2024-04,7,8,17888,7155,25043,1757,23286,23286
E2171,Employee_1172,HR,Executive,Active,39494302161,2024-10,3,59,17690,7076,24766,558,24208,24208
E2172,Employee_1173,IT,Analyst,Active,82510281254,2024-11,25,46,19091,7636,26727,1774,24953,24953
E2173,Employee_1174,HR,Manager,Inactive,23301422503,2024-11,15,14,38666,15466,54132,2370,51762,51762
E2174,Employee_1175,IT,Analyst,Active,61778866563,2024-05,23,34,28960,11584,40544,585,39959,39959
E2175,Employee_1176,Sales,Manager,Active,32029848472,2024-04,12,56,37633,15053,52686,1262,51424,51424
E2176,Employee_1177,HR,Executive,Active,27427865245,2024-11,21,4,15690,6276,21966,889,21077,21077
E2177,Employee_1178,Operations,Analyst,Active,60873940163,2024-10,24,40,16495,6598,23093,1703,21390,21390
E2178,Employee_1179,IT,Analyst,Active,45526527171,2024-08,19,57,26085,10434,36519,1218,35301,35301
E2179,Employee_1180,Operations,Executive,Active,87755041431,2024-06,17,21,32276,12910,45186,3403,41783,41783
E2180,Employee_1181,HR,Analyst,Active,67103402820,2024-06,13,40,39962,15984,55946,648,55298,55298
E2181,Employee_1182,Operations,Officer,Active,83403393961,2024-08,17,22,25720,10288,36008,1082,34926,34926
E2182,Employee_1183,Operations,Manager,Active,57817274577,2024-07,4,6,20873,8349,29222,620,28602,28602
E2183,Employee_1184,HR,Manager,Active,82378127133,2024-10,25,55,19503,7801,27304,3312,23992,23992
E2184,Employee_1185,Sales,Manager,Inactive,18648611094,2024-11,8,22,26720,10688,37408,3152,34256,34256
E2185,Employee_1186,Operations,Officer,Active,82566592128,2024-12,2,43,28964,11585,40549,2803,37746,37746
E2186,Employee_1187,Operations,Manager,Inactive,70253857055,2024-10,7,24,15897,6358,22255,1265,20990,20990
E2187,Employee_1188,Sales,Executive,Active,70268652443,2024-08,19,26,32094,12837,44931,3411,41520,41520
E2188,Employee_1189,Operations,Analyst,Active,88761031020,2024-02,21,40,18695,7478,26173,1299,24874,24874
E2189,Employee_1190,Operations,Officer,Active,60274696851,2024-09,9,5,17686,7074,24760,3880,20880,20880
E2190,Employee_1191,Operations,Manager,Active,10805325524,2024-01,21,54,38572,15428,54000,2606,51394,51394
E2191,Employee_1192,Finance,Executive,Active,81943272556,2024-08,18,33,20778,8311,29089,1521,27568,27568
E2192,Employee_1193,Sales,Analyst,Active,11013597705,2024-12,20,8,39152,15660,54812,3640,51172,51172
E2193,Employee_1194,Operations,Analyst,Active,70746062202,2024-11,2,59,30150,12060,42210,1969,40241,40241
E2194,Employee_1195,Sales,Officer,Active,86642821999,2024-12,10,48,36397,14558,50955,2935,48020,48020
E2195,Employee_1196,IT,Officer,Active,66176476063,2024-12,10,32,35896,14358,50254,1609,48645,48645
E2196,Employee_1197,IT,Officer,Active,85824840698,2024-04,16,50,31799,12719,44518,3333,41185,41185
E2197,Employee_1198,Operations,Executive,Active,39517248432,2024-04,15,59,24663,9865,34528,1750,32778,32778
E2198,Employee_1199,Sales,Executive,Active,59177847367,2024-05,6,5,19180,7672,26852,3140,23712,23712
E2199,Employee_1200,Sales,Officer,Active,37439551395,2024-08,3,36,19262,7704,26966,2149,24817,24817
